title,price,odometer,body,trans,engline,state,seller,state_2,odo_adj,id,seller_ad,state_ad,state_only,price_adj,body_adj,trans_ad,odo_ad,engine_ad
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$41,085 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.5L Petrol,"","Dealer Used Car

","
                WA - Morley City Nissan
            ",,45376,incorrect seller,"
                WA - Morley City Nissan
            ",WA,41085,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$41,085 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.5L Petrol,"","Private Seller Car

","
                WA - Morley City Nissan
            ",,45377,incorrect seller,"
                WA - Morley City Nissan
            ",WA,41085,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$41,085 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.5L Petrol,"","Private Seller Car

","
                WA - Morley City Nissan
            ",,45378,incorrect seller,"
                WA - Morley City Nissan
            ",WA,41085,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$41,085 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.5L Petrol,"","Private Seller Car

","
                WA - Morley City Nissan
            ",,45379,incorrect seller,"
                WA - Morley City Nissan
            ",WA,41085,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$41,085 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.5L Petrol,"","Dealer Used Car

","
                WA - Morley City Nissan
            ",,45380,incorrect seller,"
                WA - Morley City Nissan
            ",WA,41085,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$41,085 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.5L Petrol,"","Dealer Used Car

","
                WA - Morley City Nissan
            ",,45381,incorrect seller,"
                WA - Morley City Nissan
            ",WA,41085,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$41,085 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.5L Petrol,"","Dealer Used Car

","
                WA - Morley City Nissan
            ",,45382,incorrect seller,"
                WA - Morley City Nissan
            ",WA,41085,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$41,085 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","",,45383,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,41085,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$41,085 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","",,45384,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,41085,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$41,085 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","",,45385,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,41085,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$41,085 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","",,45386,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,41085,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$41,085 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","",,45387,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,41085,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan JUKE Ti Energy Orange F16 Auto 2WD,"$41,238 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","",,45388,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,41238,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan JUKE Ti Energy Orange F16 Auto 2WD,"$41,238 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","",,45389,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,41238,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan JUKE Ti Energy Orange F16 Auto 2WD,"$41,238 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","",,45390,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,41238,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan JUKE Ti Energy Orange F16 Auto 2WD,"$41,238 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","",,45391,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,41238,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan JUKE Ti Energy Orange F16 Auto 2WD,"$41,238 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","",,45392,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,41238,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan JUKE Ti Energy Orange F16 Auto 2WD,"$41,238 ",SUV,Automatic,3cyl 1.0L Turbo Petrol,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","",,45393,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,41238,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL TS T32 Auto 4WD MY21,"$41,754 ",SUV,Automatic,4cyl 2.0L Turbo Diesel,4cyl 2.3L Turbo Diesel,"VIC
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Macarthur Nissan
            ",,45396,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,41754,SUV,Automatic,0,4cyl 2.3L Turbo Diesel
2021 Nissan X-TRAIL TS T32 Auto 4WD MY21,"$41,754 ",SUV,Automatic,4cyl 2.0L Turbo Diesel,4cyl 2.0L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Parramatta Nissan
            ",,45397,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,41754,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan X-TRAIL TS T32 Auto 4WD MY21,"$41,754 ",SUV,Automatic,4cyl 2.0L Turbo Diesel,4cyl 2.3L Turbo Diesel,"QLD
            
            Distance from me?
        ","Dealer Used Car

","
                ACT - Lennock Motors
            ",,45398,incorrect seller,"QLD
            
            Distance from me?
        ",QLD,41754,SUV,Automatic,0,4cyl 2.3L Turbo Diesel
2021 Nissan QASHQAI Ti J11 Series 3 Auto MY20,"$41,870 ",SUV,Automatic,4cyl 2.0L Petrol,4cyl 2.3L Turbo Diesel,"QLD
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Macarthur Nissan
            ",,45399,incorrect seller,"QLD
            
            Distance from me?
        ",QLD,41870,SUV,Automatic,0,4cyl 2.3L Turbo Diesel
2021 Nissan QASHQAI Ti J11 Series 3 Auto MY20,"$41,870 ",SUV,Automatic,4cyl 2.0L Petrol,4cyl 2.3L Turbo Diesel,"VIC
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Macarthur Nissan
            ",,45400,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,41870,SUV,Automatic,0,4cyl 2.3L Turbo Diesel
2021 Nissan QASHQAI Ti J11 Series 3 Auto MY20,"$42,190 ",SUV,Automatic,4cyl 2.0L Petrol,4cyl 2.3L Turbo Diesel,"VIC
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Parramatta Nissan
            ",,45405,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,42190,SUV,Automatic,0,4cyl 2.3L Turbo Diesel
2021 Nissan X-TRAIL TS T32 Auto 4WD MY21,"$42,413 ",SUV,Automatic,4cyl 2.0L Turbo Diesel,4cyl 2.3L Turbo Diesel,"QLD
            
            Distance from me?
        ","Dealer Used Car

","
                ACT - Lennock Motors
            ",,45406,incorrect seller,"QLD
            
            Distance from me?
        ",QLD,42413,SUV,Automatic,0,4cyl 2.3L Turbo Diesel
2021 Nissan X-TRAIL TS T32 Auto 4WD MY21,"$42,413 ",SUV,Automatic,4cyl 2.0L Turbo Diesel,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","",,45407,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,42413,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL TS T32 Auto 4WD MY21,"$42,413 ",SUV,Automatic,4cyl 2.0L Turbo Diesel,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","",,45408,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,42413,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL TS T32 Auto 4WD MY21,"$42,413 ",SUV,Automatic,4cyl 2.0L Turbo Diesel,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","",,45409,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,42413,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL TS T32 Auto 4WD MY21,"$42,413 ",SUV,Automatic,4cyl 2.0L Turbo Diesel,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","",,45410,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,42413,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL TS T32 Auto 4WD MY21,"$42,413 ",SUV,Automatic,4cyl 2.0L Turbo Diesel,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","",,45411,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,42413,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL TS T32 Auto 4WD MY21,"$42,413 ",SUV,Automatic,4cyl 2.0L Turbo Diesel,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","",,45412,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,42413,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL TS T32 Auto 4WD MY21,"$42,413 ",SUV,Automatic,4cyl 2.0L Turbo Diesel,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","",,45413,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,42413,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL TS T32 Auto 4WD MY21,"$42,413 ",SUV,Automatic,4cyl 2.0L Turbo Diesel,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","",,45414,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,42413,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL TS T32 Auto 4WD MY21,"$42,413 ",SUV,Automatic,4cyl 2.0L Turbo Diesel,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","",,45415,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,42413,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL TS T32 Auto 4WD MY21,"$42,413 ",SUV,Automatic,4cyl 2.0L Turbo Diesel,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","",,45416,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,42413,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$42,490 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","",,45417,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,42490,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 4WD MY21,"$42,990 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.0L Petrol,"NSW
            
            Distance from me?
        ","Dealer Used Car

","
                VIC - Brighton Nissan
            ",,45430,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,42990,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 4WD MY21,"$42,990 ",SUV,Automatic,4cyl 2.5L Petrol,"","","Private Seller Car

","",,45431,incorrect seller,"","",42990,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 4WD MY21,"$42,990 ",SUV,Automatic,4cyl 2.5L Petrol,"","","Dealer Used Car

","",,45432,incorrect seller,"","",42990,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 4WD MY21,"$42,990 ",SUV,Automatic,4cyl 2.5L Petrol,"","","Private Seller Car

","",,45433,incorrect seller,"","",42990,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$43,085 ",SUV,Automatic,4cyl 2.5L Petrol,"","","Dealer Used Car

","",,45434,incorrect seller,"","",43085,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$43,085 ",SUV,Automatic,4cyl 2.5L Petrol,"","","Private Seller Car

","",,45435,incorrect seller,"","",43085,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$43,085 ",SUV,Automatic,4cyl 2.5L Petrol,"","","Dealer Used Car

","",,45436,incorrect seller,"","",43085,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$43,085 ",SUV,Automatic,4cyl 2.5L Petrol,"","","Private Seller Car

","",,45437,incorrect seller,"","",43085,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$43,085 ",SUV,Automatic,4cyl 2.5L Petrol,"","","Private Seller Car

","",,45438,incorrect seller,"","",43085,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$43,085 ",SUV,Automatic,4cyl 2.5L Petrol,"","","Private Seller Car

","",,45439,incorrect seller,"","",43085,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$43,085 ",SUV,Automatic,4cyl 2.5L Petrol,"","","Dealer Used Car

","",,45440,incorrect seller,"","",43085,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$43,085 ",SUV,Automatic,4cyl 2.5L Petrol,"","","Dealer Used Car

","",,45441,incorrect seller,"","",43085,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$43,085 ",SUV,Automatic,4cyl 2.5L Petrol,"","","Dealer Used Car

","",,45442,incorrect seller,"","",43085,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$43,085 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.0L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","
                WA - Morley City Nissan
            ",,45443,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,43085,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$43,085 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.3L Turbo Diesel,"NSW
            
            Distance from me?
        ","Dealer Used Car

","
                WA - Morley City Nissan
            ",,45444,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,43085,SUV,Automatic,0,4cyl 2.3L Turbo Diesel
2021 Nissan X-TRAIL ST-L T32 Auto 2WD MY21,"$43,085 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.3L Turbo Diesel,"QLD
            
            Distance from me?
        ","Private Seller Car

","
                WA - Morley City Nissan
            ",,45445,incorrect seller,"QLD
            
            Distance from me?
        ",QLD,43085,SUV,Automatic,0,4cyl 2.3L Turbo Diesel
2021 Nissan QASHQAI Ti J11 Series 3 Auto MY20,"$43,501 ",SUV,Automatic,4cyl 2.0L Petrol,4cyl 2.5L Petrol,"NSW
            
            Distance from me?
        ","Private Seller Car

","
                WA - Morley City Nissan
            ",,45450,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,43501,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan QASHQAI Ti J11 Series 3 Auto MY20,"$43,501 ",SUV,Automatic,4cyl 2.0L Petrol,4cyl 2.0L Petrol,"QLD
            
            Distance from me?
        ","Private Seller Car

","
                WA - Morley City Nissan
            ",,45451,incorrect seller,"QLD
            
            Distance from me?
        ",QLD,43501,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan QASHQAI Ti J11 Series 3 Auto MY20,"$43,501 ",SUV,Automatic,4cyl 2.0L Petrol,4cyl 2.3L Turbo Diesel,"VIC
            
            Distance from me?
        ","Dealer Used Car

","
                WA - Morley City Nissan
            ",,45452,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,43501,SUV,Automatic,0,4cyl 2.3L Turbo Diesel
2021 Nissan QASHQAI Ti J11 Series 3 Auto MY20,"$43,501 ",SUV,Automatic,4cyl 2.0L Petrol,4cyl 2.3L Turbo Diesel,"NSW
            
            Distance from me?
        ","Dealer Used Car

","
                WA - Morley City Nissan
            ",,45453,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,43501,SUV,Automatic,0,4cyl 2.3L Turbo Diesel
2021 Nissan QASHQAI Ti J11 Series 3 Auto MY20,"$43,501 ",SUV,Automatic,4cyl 2.0L Petrol,4cyl 2.5L Petrol,"QLD
            
            Distance from me?
        ","Dealer Used Car

","
                WA - Morley City Nissan
            ",,45454,incorrect seller,"QLD
            
            Distance from me?
        ",QLD,43501,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 4WD MY21,"$43,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","
                WA - Morley City Nissan
            ",,45458,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,43585,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 4WD MY21,"$43,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","
                WA - Morley City Nissan
            ",,45459,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,43585,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 4WD MY21,"$43,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","
                WA - Morley City Nissan
            ",,45460,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,43585,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 4WD MY21,"$43,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","
                WA - Morley City Nissan
            ",,45461,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,43585,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 4WD MY21,"$43,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","
                WA - Morley City Nissan
            ",,45462,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,43585,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 4WD MY21,"$43,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Private Seller Car

","
                WA - Morley City Nissan
            ",,45463,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,43585,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 4WD MY21,"$43,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","
                WA - Morley City Nissan
            ",,45464,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,43585,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 4WD MY21,"$43,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","
                WA - Morley City Nissan
            ",,45465,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,43585,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 4WD MY21,"$43,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","
                WA - Morley City Nissan
            ",,45466,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,43585,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan X-TRAIL ST-L T32 Auto 4WD MY21,"$43,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.3L Turbo Diesel,"","Private Seller Car

","
                NSW - Liverpool Nissan
            ",,45467,incorrect seller,"
                NSW - Liverpool Nissan
            ",NSW,43585,SUV,Automatic,0,4cyl 2.3L Turbo Diesel
2021 Nissan X-TRAIL ST-L T32 Auto 4WD MY21,"$43,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.3L Turbo Diesel,"","Dealer Used Car

","
                NSW - Liverpool Nissan
            ",,45468,incorrect seller,"
                NSW - Liverpool Nissan
            ",NSW,43585,SUV,Automatic,0,4cyl 2.3L Turbo Diesel
2021 Nissan X-TRAIL ST-L T32 Auto 4WD MY21,"$43,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.3L Turbo Diesel,"","Private Seller Car

","
                NSW - Liverpool Nissan
            ",,45469,incorrect seller,"
                NSW - Liverpool Nissan
            ",NSW,43585,SUV,Automatic,0,4cyl 2.3L Turbo Diesel
2021 Nissan X-TRAIL ST-L T32 Auto 4WD MY21,"$43,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.3L Turbo Diesel,"","Dealer Used Car

","
                NSW - Liverpool Nissan
            ",,45470,incorrect seller,"
                NSW - Liverpool Nissan
            ",NSW,43585,SUV,Automatic,0,4cyl 2.3L Turbo Diesel
2021 Nissan X-TRAIL ST-L T32 Auto 4WD MY21,"$43,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.3L Turbo Diesel,"","Private Seller Car

","
                NSW - Liverpool Nissan
            ",,45471,incorrect seller,"
                NSW - Liverpool Nissan
            ",NSW,43585,SUV,Automatic,0,4cyl 2.3L Turbo Diesel
2021 Nissan X-TRAIL ST-L T32 Auto 4WD MY21,"$43,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.3L Turbo Diesel,"","Dealer Used Car

","
                NSW - Liverpool Nissan
            ",,45472,incorrect seller,"
                NSW - Liverpool Nissan
            ",NSW,43585,SUV,Automatic,0,4cyl 2.3L Turbo Diesel
2021 Nissan X-TRAIL ST-L T32 Auto 4WD MY21,"$43,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.3L Turbo Diesel,"","Private Seller Car

","
                NSW - Liverpool Nissan
            ",,45473,incorrect seller,"
                NSW - Liverpool Nissan
            ",NSW,43585,SUV,Automatic,0,4cyl 2.3L Turbo Diesel
2021 Nissan X-TRAIL ST-L T32 Auto 4WD MY21,"$43,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.3L Turbo Diesel,"","Private Seller Car

","
                NSW - Liverpool Nissan
            ",,45474,incorrect seller,"
                NSW - Liverpool Nissan
            ",NSW,43585,SUV,Automatic,0,4cyl 2.3L Turbo Diesel
2021 Nissan X-TRAIL ST-L T32 Auto 4WD MY21,"$43,585 ",SUV,Automatic,4cyl 2.5L Petrol,4cyl 2.3L Turbo Diesel,"","Private Seller Car

","
                NSW - Liverpool Nissan
            ",,45475,incorrect seller,"
                NSW - Liverpool Nissan
            ",NSW,43585,SUV,Automatic,0,4cyl 2.3L Turbo Diesel
2021 Nissan QASHQAI Ti J11 Series 3 Auto MY20,"$43,880 ",SUV,Automatic,4cyl 2.0L Petrol,4cyl 2.0L Petrol,"NSW
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Macarthur Nissan
            ",,45480,incorrect seller,"NSW
            
            Distance from me?
        ",NSW,43880,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan QASHQAI Ti J11 Series 3 Auto MY20,"$44,080 ",SUV,Automatic,4cyl 2.0L Petrol,4cyl 2.3L Turbo Diesel,"VIC
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Liverpool Nissan
            ",,45497,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,44080,SUV,Automatic,0,4cyl 2.3L Turbo Diesel
2021 Nissan QASHQAI Ti J11 Series 3 Auto MY20,"$44,163 ",SUV,Automatic,4cyl 2.0L Petrol,4cyl 2.3L Turbo Diesel,"VIC
            
            Distance from me?
        ","Private Seller Car

","
                NSW - Parramatta Nissan
            ",,45499,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,44163,SUV,Automatic,0,4cyl 2.3L Turbo Diesel
2021 Nissan QASHQAI Ti J11 Series 3 Auto MY20,"$44,163 ",SUV,Automatic,4cyl 2.0L Petrol,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Macarthur Nissan
            ",,45500,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,44163,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan QASHQAI Ti J11 Series 3 Auto MY20,"$44,163 ",SUV,Automatic,4cyl 2.0L Petrol,4cyl 2.5L Petrol,"VIC
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Macarthur Nissan
            ",,45501,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,44163,SUV,Automatic,0,4cyl 2.5L Petrol
2021 Nissan QASHQAI Ti J11 Series 3 Auto MY20,"$44,163 ",SUV,Automatic,4cyl 2.0L Petrol,4cyl 2.3L Turbo Diesel,"VIC
            
            Distance from me?
        ","Dealer Used Car

","
                NSW - Liverpool Nissan
            ",,45502,incorrect seller,"VIC
            
            Distance from me?
        ",VIC,44163,SUV,Automatic,0,4cyl 2.3L Turbo Diesel
2021 Nissan QASHQAI Ti J11 Series 3 Auto MY20,"$44,163 ",SUV,Automatic,4cyl 2.0L Petrol,"","","Private Seller Car

","",,45503,incorrect seller,"","",44163,SUV,Automatic,0,4cyl 2.0L Petrol
2021 Nissan QASHQAI Ti J11 Series 3 Auto MY20,"$44,163 ",SUV,Automatic,4cyl 2.0L Petrol,"","","Dealer Used Car

","",,45504,incorrect seller,"","",44163,SUV,Automatic,0,4cyl 2.0L Petrol
